human.gene.stable.ID	human.gene.name	pig.gene.stable.ID	pig.gene.name
ENSG00000150471	ADGRL3	ENSSSCG00000026129	ADGRL3
ENSG00000162618	ADGRL4	ENSSSCG00000003762	ADGRL4
ENSG00000164199	ADGRV1	ENSSSCG00000035025	ADGRV1
ENSG00000187758	ADH1A	ENSSSCG00000009182	ENSSSCG00000009182
ENSG00000196616	ADH1B	ENSSSCG00000009182	ENSSSCG00000009182
ENSG00000248144	ADH1C	ENSSSCG00000009182	ENSSSCG00000009182
ENSG00000198099	ADH4	ENSSSCG00000009184	ADH4
ENSG00000197894	ADH5	ENSSSCG00000031637	ENSSSCG00000031637
ENSG00000196344	ADH7	ENSSSCG00000062441	ADH7
ENSG00000147576	ADHFE1	ENSSSCG00000006213	ADHFE1
ENSG00000182551	ADI1	ENSSSCG00000029161	ADI1
ENSG00000182035	ADIG	ENSSSCG00000007346	ADIG
ENSG00000181092	ADIPOQ	ENSSSCG00000039103	ADIPOQ
ENSG00000159346	ADIPOR1	ENSSSCG00000010931	ADIPOR1
ENSG00000006831	ADIPOR2	ENSSSCG00000000757	ADIPOR2
ENSG00000148671	ADIRF	ENSSSCG00000037918	ADIRF
ENSG00000156110	ADK	ENSSSCG00000010315	ADK
ENSG00000148926	ADM	ENSSSCG00000013408	ADM
ENSG00000128165	ADM2	ENSSSCG00000059591	ADM2
ENSG00000101126	ADNP	ENSSSCG00000007473	ADNP
ENSG00000101544	ADNP2	ENSSSCG00000038632	ADNP2
ENSG00000181915	ADO	ENSSSCG00000031360	ADO
ENSG00000163485	ADORA1	ENSSSCG00000021059	ADORA1
ENSG00000128271	ADORA2A	ENSSSCG00000010054	ADORA2A
ENSG00000170425	ADORA2B	ENSSSCG00000035051	ADORA2B
ENSG00000159322	ADPGK	ENSSSCG00000001925	ADPGK
ENSG00000144843	ADPRH	ENSSSCG00000011896	ADPRH
ENSG00000153531	ADPRHL1	ENSSSCG00000024103	ENSSSCG00000024103
ENSG00000170222	ADPRM	ENSSSCG00000018009	ADPRM
ENSG00000116863	ADPRS	ENSSSCG00000003634	ADPRS
ENSG00000120907	ADRA1A	ENSSSCG00000009661	ADRA1A
ENSG00000170214	ADRA1B	ENSSSCG00000017041	ADRA1B
ENSG00000171873	ADRA1D	ENSSSCG00000007139	ADRA1D
ENSG00000150594	ADRA2A	ENSSSCG00000010629	ADRA2A
ENSG00000274286	ADRA2B	ENSSSCG00000008122	ADRA2B
ENSG00000184160	ADRA2C	ENSSSCG00000008703	ADRA2C
ENSG00000043591	ADRB1	ENSSSCG00000010647	ADRB1
ENSG00000169252	ADRB2	ENSSSCG00000052586	ADRB2
ENSG00000188778	ADRB3	ENSSSCG00000015821	ADRB3
ENSG00000130706	ADRM1	ENSSSCG00000038718	ADRM1
ENSG00000239900	ADSL	ENSSSCG00000000077	ADSL
ENSG00000185100	ADSS1	ENSSSCG00000037334	ADSS1
ENSG00000035687	ADSS2	ENSSSCG00000010874	ADSS2
ENSG00000111863	ADTRP	ENSSSCG00000001048	ADTRP
ENSG00000106624	AEBP1	ENSSSCG00000016754	AEBP1
ENSG00000139154	AEBP2	ENSSSCG00000000587	AEBP2
ENSG00000181026	AEN	ENSSSCG00000005102	AEN
ENSG00000196526	AFAP1	ENSSSCG00000023907	AFAP1
ENSG00000157510	AFAP1L1	ENSSSCG00000014431	AFAP1L1
ENSG00000169129	AFAP1L2	ENSSSCG00000010650	AFAP1L2
ENSG00000130396	AFDN	ENSSSCG00000004018	AFDN
ENSG00000172493	AFF1	ENSSSCG00000023593	AFF1
ENSG00000155966	AFF2	ENSSSCG00000012730	AFF2
ENSG00000144218	AFF3	ENSSSCG00000055832	AFF3
ENSG00000072364	AFF4	ENSSSCG00000014291	AFF4
ENSG00000135537	AFG1L	ENSSSCG00000040199	AFG1L
ENSG00000141385	AFG3L2	ENSSSCG00000022947	AFG3L2
ENSG00000079557	AFM	ENSSSCG00000008950	AFM
ENSG00000183077	AFMID	ENSSSCG00000033636	AFMID
ENSG00000081051	AFP	ENSSSCG00000008949	AFP
ENSG00000119844	AFTPH	ENSSSCG00000008363	AFTPH
ENSG00000038002	AGA	ENSSSCG00000015772	AGA
ENSG00000157985	AGAP1	ENSSSCG00000016317	AGAP1
ENSG00000135439	AGAP2	ENSSSCG00000038732	AGAP2
ENSG00000133612	AGAP3	ENSSSCG00000025610	AGAP3
ENSG00000273540	AGBL1	ENSSSCG00000036551	AGBL1
ENSG00000165923	AGBL2	ENSSSCG00000040838	AGBL2
ENSG00000146856	AGBL3	ENSSSCG00000053763	AGBL3
ENSG00000186094	AGBL4	ENSSSCG00000031300	ENSSSCG00000031300
ENSG00000084693	AGBL5	ENSSSCG00000008558	AGBL5
ENSG00000204305	AGER	ENSSSCG00000001437	AGER
ENSG00000173744	AGFG1	ENSSSCG00000016248	AGFG1
ENSG00000106351	AGFG2	ENSSSCG00000007664	AGFG2
ENSG00000164252	AGGF1	ENSSSCG00000014094	AGGF1
ENSG00000006530	AGK	ENSSSCG00000016492	AGK
ENSG00000162688	AGL	ENSSSCG00000006872	AGL
ENSG00000116771	AGMAT	ENSSSCG00000003463	AGMAT
ENSG00000187546	AGMO	ENSSSCG00000015356	AGMO
ENSG00000123908	AGO2	ENSSSCG00000005935	AGO2
ENSG00000126070	AGO3	ENSSSCG00000003630	AGO3
ENSG00000204310	AGPAT1	ENSSSCG00000001435	AGPAT1
ENSG00000169692	AGPAT2	ENSSSCG00000053941	AGPAT2
ENSG00000160216	AGPAT3	ENSSSCG00000038081	AGPAT3
ENSG00000026652	AGPAT4	ENSSSCG00000004033	AGPAT4
ENSG00000155189	AGPAT5	ENSSSCG00000015755	AGPAT5
ENSG00000018510	AGPS	ENSSSCG00000023983	AGPS
ENSG00000106541	AGR2	ENSSSCG00000015363	AGR2
ENSG00000188157	AGRN	ENSSSCG00000022204	AGRN
ENSG00000159723	AGRP	ENSSSCG00000002775	AGRP
ENSG00000135744	AGT	ENSSSCG00000010184	AGT
ENSG00000135049	AGTPBP1	ENSSSCG00000010957	AGTPBP1
ENSG00000144891	AGTR1	ENSSSCG00000011695	AGTR1
ENSG00000180772	AGTR2	ENSSSCG00000012600	AGTR2
ENSG00000177674	AGTRAP	ENSSSCG00000022401	ENSSSCG00000022401
ENSG00000172482	AGXT	ENSSSCG00000016402	AGXT
ENSG00000113492	AGXT2	ENSSSCG00000016829	AGXT2
ENSG00000153207	AHCTF1	ENSSSCG00000010863	AHCTF1
ENSG00000101444	AHCY	ENSSSCG00000007278	AHCY
ENSG00000168710	AHCYL1	ENSSSCG00000006816	AHCYL1
ENSG00000158467	AHCYL2	ENSSSCG00000016568	AHCYL2
ENSG00000135541	AHI1	ENSSSCG00000004166	AHI1
ENSG00000124942	AHNAK	ENSSSCG00000033010	ENSSSCG00000033010
ENSG00000185567	AHNAK2	ENSSSCG00000035669	ENSSSCG00000035669
ENSG00000106546	AHR	ENSSSCG00000030484	AHR
ENSG00000063438	AHRR	ENSSSCG00000032843	AHRR
ENSG00000100591	AHSA1	ENSSSCG00000002406	AHSA1
ENSG00000145192	AHSG	ENSSSCG00000011799	AHSG
ENSG00000169877	AHSP	ENSSSCG00000037878	AHSP
ENSG00000111732	AICDA	ENSSSCG00000000667	AICDA
ENSG00000186063	AIDA	ENSSSCG00000010835	AIDA
ENSG00000204472	AIF1	ENSSSCG00000032341	AIF1
ENSG00000126878	AIF1L	ENSSSCG00000034178	AIF1L
ENSG00000156709	AIFM1	ENSSSCG00000012657	AIFM1
ENSG00000042286	AIFM2	ENSSSCG00000010258	AIFM2
ENSG00000183773	AIFM3	ENSSSCG00000010096	AIFM3
ENSG00000146416	AIG1	ENSSSCG00000004136	AIG1
ENSG00000164022	AIMP1	ENSSSCG00000024168	AIMP1
ENSG00000106305	AIMP2	ENSSSCG00000024245	AIMP2
ENSG00000110711	AIP	ENSSSCG00000062981	AIP
ENSG00000129221	AIPL1	ENSSSCG00000022026	AIPL1
ENSG00000160224	AIRE	ENSSSCG00000025294	AIRE
ENSG00000196581	AJAP1	ENSSSCG00000031344	AJAP1
ENSG00000232434	AJM1	ENSSSCG00000057521	AJM1
ENSG00000129474	AJUBA	ENSSSCG00000029201	AJUBA
ENSG00000106992	AK1	ENSSSCG00000005627	AK1
ENSG00000004455	AK2	ENSSSCG00000032067	ENSSSCG00000032067
ENSG00000147853	AK3	ENSSSCG00000023595	AK3
ENSG00000162433	AK4	ENSSSCG00000040337	ENSSSCG00000040337
ENSG00000233381	AK4P3	ENSSSCG00000040337	ENSSSCG00000040337
ENSG00000154027	AK5	ENSSSCG00000003773	AK5
ENSG00000085231	AK6	ENSSSCG00000037053	AK6
ENSG00000140057	AK7	ENSSSCG00000002504	AK7
ENSG00000165695	AK8	ENSSSCG00000039188	AK8
ENSG00000155085	AK9	ENSSSCG00000004410	ENSSSCG00000004410
ENSG00000231824	AKAIN1	ENSSSCG00000056207	AKAIN1
ENSG00000121057	AKAP1	ENSSSCG00000034994	AKAP1
ENSG00000108599	AKAP10	ENSSSCG00000024030	AKAP10
ENSG00000023516	AKAP11	ENSSSCG00000009430	AKAP11
ENSG00000131016	AKAP12	ENSSSCG00000031733	AKAP12
ENSG00000170776	AKAP13	ENSSSCG00000002259	ENSSSCG00000002259
ENSG00000186471	AKAP14	ENSSSCG00000047468	ENSSSCG00000047468
ENSG00000197976	AKAP17A	ENSSSCG00000032986	AKAP17A
ENSG00000111254	AKAP3	ENSSSCG00000000720	AKAP3
ENSG00000147081	AKAP4	ENSSSCG00000012306	AKAP4
ENSG00000179841	AKAP5	ENSSSCG00000002268	AKAP5
ENSG00000151320	AKAP6	ENSSSCG00000024517	AKAP6
ENSG00000118507	AKAP7	ENSSSCG00000036790	AKAP7
ENSG00000105127	AKAP8	ENSSSCG00000013837	AKAP8
ENSG00000011243	AKAP8L	ENSSSCG00000013838	AKAP8L
ENSG00000127914	AKAP9	ENSSSCG00000015310	AKAP9
ENSG00000166452	AKIP1	ENSSSCG00000033335	AKIP1
ENSG00000174574	AKIRIN1	ENSSSCG00000003652	AKIRIN1
ENSG00000135334	AKIRIN2	ENSSSCG00000004307	AKIRIN2
ENSG00000106948	AKNA	ENSSSCG00000023894	AKNA
ENSG00000162641	AKNAD1	ENSSSCG00000006842	ENSSSCG00000006842
ENSG00000117448	AKR1A1	ENSSSCG00000029256	AKR1A1
ENSG00000085662	AKR1B1	ENSSSCG00000040608	AKR1B1
ENSG00000264006	AKR1C8	ENSSSCG00000063387	AKR1C8
ENSG00000122787	AKR1D1	ENSSSCG00000016519	AKR1D1
ENSG00000165568	AKR1E2	ENSSSCG00000036941	AKR1E2
ENSG00000211454	AKR7L	ENSSSCG00000003491	AKR7A2
ENSG00000142208	AKT1	ENSSSCG00000039139	AKT1
ENSG00000204673	AKT1S1	ENSSSCG00000003194	AKT1S1
ENSG00000105221	AKT2	ENSSSCG00000002989	AKT2
ENSG00000117020	AKT3	ENSSSCG00000010872	AKT3
ENSG00000166971	AKTIP	ENSSSCG00000026181	AKTIP
ENSG00000148218	ALAD	ENSSSCG00000032787	ALAD
ENSG00000023330	ALAS1	ENSSSCG00000011437	ALAS1
ENSG00000158578	ALAS2	ENSSSCG00000012347	ALAS2
ENSG00000163631	ALB	ENSSSCG00000008948	ALB
ENSG00000170017	ALCAM	ENSSSCG00000011946	ALCAM
ENSG00000161618	ALDH16A1	ENSSSCG00000003168	ALDH16A1
ENSG00000059573	ALDH18A1	ENSSSCG00000010495	ALDH18A1
ENSG00000165092	ALDH1A1	ENSSSCG00000028996	ALDH1A1
ENSG00000128918	ALDH1A2	ENSSSCG00000025578	ALDH1A2
ENSG00000184254	ALDH1A3	ENSSSCG00000004822	ALDH1A3
ENSG00000137124	ALDH1B1	ENSSSCG00000005361	ALDH1B1
ENSG00000144908	ALDH1L1	ENSSSCG00000030626	ALDH1L1
ENSG00000136010	ALDH1L2	ENSSSCG00000000839	ALDH1L2
ENSG00000111275	ALDH2	ENSSSCG00000009889	ALDH2
ENSG00000108602	ALDH3A1	ENSSSCG00000018044	ALDH3A1
ENSG00000072210	ALDH3A2	ENSSSCG00000018041	ALDH3A2
ENSG00000132746	ALDH3B2	ENSSSCG00000026349	ALDH3B2
ENSG00000159423	ALDH4A1	ENSSSCG00000024752	ALDH4A1
ENSG00000112294	ALDH5A1	ENSSSCG00000001090	ALDH5A1
ENSG00000119711	ALDH6A1	ENSSSCG00000002357	ALDH6A1
ENSG00000164904	ALDH7A1	ENSSSCG00000014247	ALDH7A1
ENSG00000118514	ALDH8A1	ENSSSCG00000028115	ALDH8A1
ENSG00000143149	ALDH9A1	ENSSSCG00000006324	ENSSSCG00000006324
ENSG00000149925	ALDOA	ENSSSCG00000032556	ALDOA
ENSG00000136872	ALDOB	ENSSSCG00000038300	ALDOB
ENSG00000109107	ALDOC	ENSSSCG00000017759	ALDOC
ENSG00000033011	ALG1	ENSSSCG00000007919	ENSSSCG00000007919
ENSG00000139133	ALG10	ENSSSCG00000026719	ENSSSCG00000026719
ENSG00000175548	ALG10B	ENSSSCG00000026719	ENSSSCG00000026719
ENSG00000253710	ALG11	ENSSSCG00000009381	ALG11
ENSG00000182858	ALG12	ENSSSCG00000000980	ALG12
ENSG00000101901	ALG13	ENSSSCG00000012586	ALG13
ENSG00000172339	ALG14	ENSSSCG00000006885	ALG14
ENSG00000251287	ALG1L2	ENSSSCG00000007919	ENSSSCG00000007919
ENSG00000119523	ALG2	ENSSSCG00000005383	ALG2
ENSG00000214160	ALG3	ENSSSCG00000021319	ALG3
ENSG00000120697	ALG5	ENSSSCG00000009360	ALG5
ENSG00000088035	ALG6	ENSSSCG00000003815	ALG6
ENSG00000159063	ALG8	ENSSSCG00000014887	ALG8
ENSG00000086848	ALG9	ENSSSCG00000015023	ALG9
ENSG00000171094	ALK	ENSSSCG00000044640	ENSSSCG00000044640
ENSG00000196711	ALKAL1	ENSSSCG00000033922	ALKAL1
ENSG00000189292	ALKAL2	ENSSSCG00000039057	ALKAL2
ENSG00000100601	ALKBH1	ENSSSCG00000025906	ALKBH1
ENSG00000189046	ALKBH2	ENSSSCG00000009940	ALKBH2
ENSG00000166199	ALKBH3	ENSSSCG00000040937	ALKBH3
ENSG00000160993	ALKBH4	ENSSSCG00000029300	ALKBH4
ENSG00000091542	ALKBH5	ENSSSCG00000035120	ALKBH5
ENSG00000239382	ALKBH6	ENSSSCG00000002910	ALKBH6
ENSG00000125652	ALKBH7	ENSSSCG00000024254	ALKBH7
ENSG00000137760	ALKBH8	ENSSSCG00000024628	ALKBH8
ENSG00000116127	ALMS1	ENSSSCG00000037977	ALMS1
ENSG00000108839	ALOX12	ENSSSCG00000060177	ALOX12
ENSG00000179477	ALOX12B	ENSSSCG00000017980	ALOX12B
ENSG00000161905	ALOX15	ENSSSCG00000017923	ALOX15
ENSG00000179593	ALOX15B	ENSSSCG00000017978	ALOX15B
ENSG00000012779	ALOX5	ENSSSCG00000010404	ALOX5
ENSG00000132965	ALOX5AP	ENSSSCG00000009330	ALOX5AP
ENSG00000179148	ALOXE3	ENSSSCG00000017981	ALOXE3
ENSG00000163286	ALPG	ENSSSCG00000053339	ENSSSCG00000053339
ENSG00000163295	ALPI	ENSSSCG00000053339	ENSSSCG00000053339
ENSG00000073331	ALPK1	ENSSSCG00000031348	ALPK1
ENSG00000198796	ALPK2	ENSSSCG00000004918	ALPK2
ENSG00000136383	ALPK3	ENSSSCG00000041322	ALPK3
ENSG00000162551	ALPL	ENSSSCG00000032607	ALPL
ENSG00000163283	ALPP	ENSSSCG00000053339	ENSSSCG00000053339
ENSG00000003393	ALS2	ENSSSCG00000016109	ALS2
ENSG00000178038	ALS2CL	ENSSSCG00000021997	ALS2CL
ENSG00000180318	ALX1	ENSSSCG00000036744	ALX1
ENSG00000156150	ALX3	ENSSSCG00000006812	ALX3
ENSG00000052850	ALX4	ENSSSCG00000040329	ALX4
ENSG00000183684	ALYREF	ENSSSCG00000032655	ALYREF
ENSG00000178522	AMBN	ENSSSCG00000008937	AMBN
ENSG00000106927	AMBP	ENSSSCG00000005485	AMBP
ENSG00000110497	AMBRA1	ENSSSCG00000013262	AMBRA1
ENSG00000123505	AMD1	ENSSSCG00000028693	ENSSSCG00000028693
ENSG00000139344	AMDHD1	ENSSSCG00000000893	AMDHD1
ENSG00000162066	AMDHD2	ENSSSCG00000008057	AMDHD2
ENSG00000125363	AMELX	ENSSSCG00000031650	AMELY
ENSG00000099721	AMELY	ENSSSCG00000012113	AMELY
ENSG00000184675	AMER1	ENSSSCG00000012361	AMER1
ENSG00000165566	AMER2	ENSSSCG00000022678	AMER2
ENSG00000178171	AMER3	ENSSSCG00000016391	AMER3
ENSG00000159461	AMFR	ENSSSCG00000002822	AMFR
ENSG00000104899	AMH	ENSSSCG00000035812	AMH
ENSG00000135409	AMHR2	ENSSSCG00000000271	AMHR2
ENSG00000181754	AMIGO1	ENSSSCG00000034883	AMIGO1
ENSG00000139211	AMIGO2	ENSSSCG00000000810	AMIGO2
ENSG00000176020	AMIGO3	ENSSSCG00000011389	AMIGO3
ENSG00000101935	AMMECR1	ENSSSCG00000037591	AMMECR1
ENSG00000144233	AMMECR1L	ENSSSCG00000028633	AMMECR1L
ENSG00000166126	AMN	ENSSSCG00000002524	AMN
ENSG00000151743	AMN1	ENSSSCG00000034407	AMN1
ENSG00000126016	AMOT	ENSSSCG00000012591	AMOT
ENSG00000166025	AMOTL1	ENSSSCG00000014960	AMOTL1
ENSG00000114019	AMOTL2	ENSSSCG00000011643	AMOTL2
ENSG00000116748	AMPD1	ENSSSCG00000006754	AMPD1
ENSG00000116337	AMPD2	ENSSSCG00000031125	AMPD2
ENSG00000133805	AMPD3	ENSSSCG00000022492	AMPD3
ENSG00000078053	AMPH	ENSSSCG00000024136	AMPH
ENSG00000145020	AMT	ENSSSCG00000022975	AMT
ENSG00000187689	AMTN	ENSSSCG00000008936	AMTN
ENSG00000237763	AMY1A	ENSSSCG00000030140	ENSSSCG00000030140
ENSG00000174876	AMY1B	ENSSSCG00000030140	ENSSSCG00000030140
ENSG00000187733	AMY1C	ENSSSCG00000030140	ENSSSCG00000030140
ENSG00000243480	AMY2A	ENSSSCG00000030140	ENSSSCG00000030140
ENSG00000240038	AMY2B	ENSSSCG00000030140	ENSSSCG00000030140
ENSG00000174945	AMZ1	ENSSSCG00000007564	AMZ1
ENSG00000196704	AMZ2	ENSSSCG00000017264	AMZ2
ENSG00000153107	ANAPC1	ENSSSCG00000008105	ANAPC1
ENSG00000164162	ANAPC10	ENSSSCG00000033871	ANAPC10
ENSG00000141552	ANAPC11	ENSSSCG00000035728	ENSSSCG00000035728
ENSG00000129055	ANAPC13	ENSSSCG00000033057	ANAPC13
ENSG00000110200	ANAPC15	ENSSSCG00000014806	ANAPC15
ENSG00000166295	ANAPC16	ENSSSCG00000061761	ANAPC16
ENSG00000176248	ANAPC2	ENSSSCG00000032828	ANAPC2
ENSG00000053900	ANAPC4	ENSSSCG00000025902	ANAPC4
ENSG00000089053	ANAPC5	ENSSSCG00000009814	ANAPC5
ENSG00000196510	ANAPC7	ENSSSCG00000030222	ANAPC7
ENSG00000214274	ANG	ENSSSCG00000059608	ANG
ENSG00000013523	ANGEL1	ENSSSCG00000002390	ANGEL1
ENSG00000174606	ANGEL2	ENSSSCG00000015588	ANGEL2
ENSG00000154188	ANGPT1	ENSSSCG00000006035	ANGPT1
ENSG00000091879	ANGPT2	ENSSSCG00000015753	ANGPT2
ENSG00000101280	ANGPT4	ENSSSCG00000007198	ANGPT4
ENSG00000116194	ANGPTL1	ENSSSCG00000015522	ANGPTL1
ENSG00000136859	ANGPTL2	ENSSSCG00000005608	ANGPTL2
ENSG00000132855	ANGPTL3	ENSSSCG00000003819	ANGPTL3
ENSG00000167772	ANGPTL4	ENSSSCG00000013599	ANGPTL4
ENSG00000187151	ANGPTL5	ENSSSCG00000014978	ANGPTL5
ENSG00000130812	ANGPTL6	ENSSSCG00000013663	ANGPTL6
ENSG00000171819	ANGPTL7	ENSSSCG00000003414	ANGPTL7
ENSG00000130173	ANGPTL8	ENSSSCG00000036965	ANGPTL8
ENSG00000227059	ANHX	ENSSSCG00000035929	ENSSSCG00000035929
ENSG00000029534	ANK1	ENSSSCG00000007022	ANK1
ENSG00000145362	ANK2	ENSSSCG00000009125	ENSSSCG00000009125
ENSG00000151150	ANK3	ENSSSCG00000010212	ENSSSCG00000010212
ENSG00000151687	ANKAR	ENSSSCG00000016042	ANKAR
ENSG00000166839	ANKDD1A	ENSSSCG00000004545	ANKDD1A
ENSG00000189045	ANKDD1B	ENSSSCG00000014083	ANKDD1B
ENSG00000132623	ANKEF1	ENSSSCG00000007063	ANKEF1
ENSG00000153930	ANKFN1	ENSSSCG00000017609	ANKFN1
ENSG00000185722	ANKFY1	ENSSSCG00000017877	ANKFY1
ENSG00000154122	ANKH	ENSSSCG00000016784	ANKH
ENSG00000131503	ANKHD1	ENSSSCG00000014364	ANKHD1
ENSG00000001629	ANKIB1	ENSSSCG00000015314	ANKIB1
ENSG00000160117	ANKLE1	ENSSSCG00000037099	ANKLE1
ENSG00000176915	ANKLE2	ENSSSCG00000026781	ANKLE2
ENSG00000144504	ANKMY1	ENSSSCG00000016365	ENSSSCG00000016365
ENSG00000106524	ANKMY2	ENSSSCG00000015360	ANKMY2
ENSG00000164331	ANKRA2	ENSSSCG00000014070	ANKRA2
ENSG00000148677	ANKRD1	ENSSSCG00000010461	ANKRD1
ENSG00000088448	ANKRD10	ENSSSCG00000033732	ANKRD10
ENSG00000167522	ANKRD11	ENSSSCG00000039541	ANKRD11
ENSG00000101745	ANKRD12	ENSSSCG00000003682	ANKRD12
ENSG00000076513	ANKRD13A	ENSSSCG00000009924	ANKRD13A
ENSG00000198720	ANKRD13B	ENSSSCG00000017793	ANKRD13B
ENSG00000118454	ANKRD13C	ENSSSCG00000003790	ANKRD13C
ENSG00000172932	ANKRD13D	ENSSSCG00000012917	ANKRD13D
ENSG00000134461	ANKRD16	ENSSSCG00000028790	ANKRD16
ENSG00000132466	ANKRD17	ENSSSCG00000024592	ANKRD17
ENSG00000165887	ANKRD2	ENSSSCG00000010522	ANKRD2
ENSG00000152766	ANKRD22	ENSSSCG00000010445	ANKRD22
ENSG00000163126	ANKRD23	ENSSSCG00000008200	ANKRD23
ENSG00000089847	ANKRD24	ENSSSCG00000013497	ANKRD24
ENSG00000105186	ANKRD27	ENSSSCG00000002859	ANKRD27
ENSG00000206560	ANKRD28	ENSSSCG00000011194	ANKRD28
ENSG00000154065	ANKRD29	ENSSSCG00000003708	ANKRD29
ENSG00000145700	ANKRD31	ENSSSCG00000014079	ANKRD31
ENSG00000167612	ANKRD33	ENSSSCG00000000231	ENSSSCG00000000231
ENSG00000164236	ANKRD33B	ENSSSCG00000039609	ANKRD33B
ENSG00000272031	ANKRD34A	ENSSSCG00000037823	ANKRD34A
ENSG00000189127	ANKRD34B	ENSSSCG00000014124	ANKRD34B
ENSG00000235711	ANKRD34C	ENSSSCG00000032430	ANKRD34C
ENSG00000198483	ANKRD35	ENSSSCG00000006688	ANKRD35
ENSG00000186352	ANKRD37	ENSSSCG00000015798	ANKRD37
ENSG00000213337	ANKRD39	ENSSSCG00000058741	ANKRD39
ENSG00000154945	ANKRD40	ENSSSCG00000038760	ANKRD40
ENSG00000167117	ANKRD40CL	ENSSSCG00000017556	ANKRD40CL
ENSG00000137494	ANKRD42	ENSSSCG00000014902	ANKRD42
ENSG00000065413	ANKRD44	ENSSSCG00000016074	ANKRD44
ENSG00000183831	ANKRD45	ENSSSCG00000015491	ANKRD45
ENSG00000186106	ANKRD46	ENSSSCG00000006065	ANKRD46
ENSG00000168876	ANKRD49	ENSSSCG00000014956	ANKRD49
ENSG00000151458	ANKRD50	ENSSSCG00000022173	ANKRD50
ENSG00000139645	ANKRD52	ENSSSCG00000000386	ANKRD52
ENSG00000144031	ANKRD53	ENSSSCG00000058412	ANKRD53
ENSG00000100124	ANKRD54	ENSSSCG00000000120	ANKRD54
ENSG00000164512	ANKRD55	ENSSSCG00000016917	ANKRD55
ENSG00000135299	ANKRD6	ENSSSCG00000004322	ANKRD6
ENSG00000124227	ANKRD60	ENSSSCG00000007511	ANKRD60
ENSG00000157999	ANKRD61	ENSSSCG00000007593	ANKRD61
ENSG00000181626	ANKRD62	ENSSSCG00000011068	ENSSSCG00000011068
ENSG00000230778	ANKRD63	ENSSSCG00000053436	ANKRD63
ENSG00000230062	ANKRD66	ENSSSCG00000032691	ANKRD66
ENSG00000156381	ANKRD9	ENSSSCG00000039713	ENSSSCG00000039713
ENSG00000064999	ANKS1A	ENSSSCG00000001534	ANKS1A
ENSG00000185046	ANKS1B	ENSSSCG00000022083	ANKS1B
ENSG00000168096	ANKS3	ENSSSCG00000007939	ANKS3
ENSG00000175311	ANKS4B	ENSSSCG00000007850	ANKS4B
ENSG00000165138	ANKS6	ENSSSCG00000005378	ANKS6
ENSG00000206199	ANKUB1	ENSSSCG00000011706	ANKUB1
ENSG00000163516	ANKZF1	ENSSSCG00000016212	ANKZF1
ENSG00000011426	ANLN	ENSSSCG00000016658	ANLN
ENSG00000131620	ANO1	ENSSSCG00000024158	ANO1
ENSG00000160746	ANO10	ENSSSCG00000011296	ANO10
ENSG00000134343	ANO3	ENSSSCG00000013339	ANO3
ENSG00000151572	ANO4	ENSSSCG00000000873	ANO4
ENSG00000171714	ANO5	ENSSSCG00000013344	ANO5
ENSG00000177119	ANO6	ENSSSCG00000000804	ANO6
ENSG00000074855	ANO8	ENSSSCG00000039330	ANO8
ENSG00000185101	ANO9	ENSSSCG00000024569	ANO9
ENSG00000011201	ANOS1	ENSSSCG00000038192	ENSSSCG00000038192
ENSG00000140350	ANP32A	ENSSSCG00000004963	ENSSSCG00000004963
ENSG00000136938	ANP32B	ENSSSCG00000062892	ANP32B
ENSG00000139223	ANP32D	ENSSSCG00000004963	ENSSSCG00000004963
ENSG00000143401	ANP32E	ENSSSCG00000035209	ANP32E
ENSG00000166825	ANPEP	ENSSSCG00000001849	ANPEP
ENSG00000103254	ANTKMT	ENSSSCG00000008004	ANTKMT
ENSG00000169604	ANTXR1	ENSSSCG00000008340	ANTXR1
ENSG00000163297	ANTXR2	ENSSSCG00000009256	ANTXR2
ENSG00000274209	ANTXRL	ENSSSCG00000043778	ENSSSCG00000043778
ENSG00000135046	ANXA1	ENSSSCG00000005267	ANXA1
ENSG00000109511	ANXA10	ENSSSCG00000030058	ANXA10
ENSG00000122359	ANXA11	ENSSSCG00000010331	ANXA11
ENSG00000104537	ANXA13	ENSSSCG00000005979	ANXA13
ENSG00000182718	ANXA2	ENSSSCG00000004578	ANXA2
ENSG00000177721	ANXA2R	ENSSSCG00000059901	ENSSSCG00000059901
ENSG00000196975	ANXA4	ENSSSCG00000008336	ANXA4
ENSG00000164111	ANXA5	ENSSSCG00000009097	ANXA5
ENSG00000197043	ANXA6	ENSSSCG00000017089	ANXA6
ENSG00000138279	ANXA7	ENSSSCG00000010299	ANXA7
ENSG00000265190	ANXA8	ENSSSCG00000010370	ENSSSCG00000010370
ENSG00000264230	ANXA8L1	ENSSSCG00000010370	ENSSSCG00000010370
ENSG00000143412	ANXA9	ENSSSCG00000006643	ANXA9
ENSG00000136250	AOAH	ENSSSCG00000016657	AOAH
ENSG00000002726	AOC1	ENSSSCG00000016442	AOC1
ENSG00000131480	AOC2	ENSSSCG00000017384	AOC2
ENSG00000131471	AOC3	ENSSSCG00000037487	ENSSSCG00000037487
ENSG00000148120	AOPEP	ENSSSCG00000010943	ENSSSCG00000010943
ENSG00000138356	AOX1	ENSSSCG00000029606	AOX1
ENSG00000138660	AP1AR	ENSSSCG00000009128	AP1AR
ENSG00000100280	AP1B1	ENSSSCG00000009978	AP1B1
